frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.flags.push,tcp.flags.syn,src,dst,label
60,6,28206,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,51862,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
348,17,0,0,0,0,0,0,10.0.0.16,192.168.68.20,1
60,6,23138,80,2,0,0,1,10.0.0.14,192.168.68.20,1
60,6,34120,8000,4,0,0,0,10.0.0.18,192.168.68.20,1
74,6,51878,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,43624,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,53422,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,53318,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
74,6,51884,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,34218,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
142,6,38440,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,38308,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38440,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,38454,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,51884,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,38308,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38308,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,34218,8000,16,1,0,0,10.0.0.18,192.168.68.20,1
60,6,38454,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,53966,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,53966,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,53966,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
142,6,34218,8000,24,1,1,0,10.0.0.18,192.168.68.20,1
60,6,36298,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,34218,8000,17,1,0,0,10.0.0.18,192.168.68.20,1
74,6,34230,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,36298,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,36298,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
60,6,38318,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
142,6,51884,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,51884,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,54100,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
142,6,38454,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
340,17,0,0,0,0,0,0,10.0.0.6,192.168.68.20,1
60,6,38454,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
60,6,62715,8080,2,0,0,1,10.0.0.20,192.168.68.20,1
74,6,39108,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
74,6,54108,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,39108,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,54108,8000,16,1,0,0,10.0.0.3,192.168.68.20,1
74,6,53424,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,60727,8080,2,0,0,1,10.0.0.10,192.168.68.20,1
386,17,0,0,0,0,0,0,10.0.0.10,192.168.68.20,1
74,6,39094,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,53424,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
60,6,39094,8000,16,1,0,0,10.0.0.6,192.168.68.20,1
74,6,36350,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
301,17,0,0,0,0,0,0,10.0.0.5,192.168.68.20,1
60,6,36350,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
74,6,47864,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
142,6,54108,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,54108,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
60,6,47864,8000,16,1,0,0,10.0.0.14,192.168.68.20,1
142,6,47864,8000,24,1,1,0,10.0.0.14,192.168.68.20,1
60,6,53394,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53394,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53394,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
258,17,0,0,0,0,0,0,10.0.0.14,192.168.68.20,1
60,6,39032,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,35696,8080,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,39032,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
142,6,39108,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,39108,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
60,6,18534,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
540,17,0,0,0,0,0,0,10.0.0.18,192.168.68.20,1
60,6,18534,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
74,6,47948,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,47948,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,39056,8000,4,0,0,0,10.0.0.6,192.168.68.20,1
142,6,47948,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,47948,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,47964,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,39056,8000,4,0,0,0,10.0.0.6,192.168.68.20,1
60,6,47964,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,38360,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
142,6,36350,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,36350,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
60,6,38360,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
74,6,36362,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,38360,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,36362,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,51770,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,39094,8000,24,1,1,0,10.0.0.6,192.168.68.20,1
60,6,39094,8000,17,1,0,0,10.0.0.6,192.168.68.20,1
74,6,39104,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,39104,8000,16,1,0,0,10.0.0.6,192.168.68.20,1
536,17,0,0,0,0,0,0,10.0.0.7,192.168.68.20,1
142,6,47964,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,47964,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,47966,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,47966,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
459,17,0,0,0,0,0,0,10.0.0.20,192.168.68.20,1
60,6,34128,8000,4,0,0,0,10.0.0.18,192.168.68.20,1
60,6,25213,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
142,6,53424,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,53424,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,53428,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,25213,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
315,17,0,0,0,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53428,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
74,6,43630,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
142,6,36362,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,36362,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
60,6,43630,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
60,6,47890,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,47890,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
74,6,36378,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,47890,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,36378,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,20121,8080,2,0,0,1,10.0.0.5,192.168.68.20,1
142,6,43630,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,43630,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,43644,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,43644,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
142,6,53428,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,53428,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,38464,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,38406,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38406,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,38406,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
142,6,43644,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,43644,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,43654,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,53535,8080,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,38464,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
142,6,36378,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,36378,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
142,6,38464,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,38464,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,38468,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,43654,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
60,6,53370,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
142,6,43654,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,43654,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,43662,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,43644,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
60,6,53370,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,53370,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,38468,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,43662,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
60,6,62318,443,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,47864,8000,17,1,0,0,10.0.0.14,192.168.68.20,1
374,17,0,0,0,0,0,0,10.0.0.5,192.168.68.20,1
142,6,47966,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,39098,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,39098,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,47966,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,47980,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,39098,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,47980,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,47980,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,47980,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,47986,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
142,6,39104,8000,24,1,1,0,10.0.0.6,192.168.68.20,1
60,6,39104,8000,17,1,0,0,10.0.0.6,192.168.68.20,1
60,6,47986,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
345,17,0,0,0,0,0,0,10.0.0.6,192.168.68.20,1
508,17,0,0,0,0,0,0,10.0.0.3,192.168.68.20,1
142,6,43662,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,43662,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,43674,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,43674,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
74,6,51900,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,39118,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,51900,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,39118,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
74,6,34242,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,47904,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,47904,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,47904,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
142,6,39118,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
194,17,0,0,0,0,0,0,10.0.0.1,192.168.68.20,1
142,6,51900,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,51900,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,51904,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
142,6,43674,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,43674,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
142,6,38468,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,38468,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,38480,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
165,17,0,0,0,0,0,0,10.0.0.18,192.168.68.20,1
60,6,36302,8000,4,0,0,0,10.0.0.5,192.168.68.20,1
522,17,0,0,0,0,0,0,10.0.0.10,192.168.68.20,1
60,6,56519,443,2,0,0,1,10.0.0.19,192.168.68.20,1
74,6,46952,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46952,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,46952,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46952,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,46958,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46958,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,46958,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,46958,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,46964,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,46964,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
74,6,49022,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
60,6,42960,8000,16,1,0,0,10.0.0.14,192.168.68.20,1
60,6,42944,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,42944,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,42944,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
74,6,58504,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
60,6,58504,8000,16,1,0,0,10.0.0.15,192.168.68.20,1
142,6,58504,8000,24,1,1,0,10.0.0.15,192.168.68.20,1
74,6,58520,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
142,6,50040,8000,24,1,1,0,10.0.0.8,192.168.68.20,1
60,6,58520,8000,16,1,0,0,10.0.0.15,192.168.68.20,1
60,6,58504,8000,4,0,0,0,10.0.0.15,192.168.68.20,1
60,6,58504,8000,4,0,0,0,10.0.0.15,192.168.68.20,1
60,6,58504,8000,4,0,0,0,10.0.0.15,192.168.68.20,1
60,6,50040,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
60,6,50040,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
74,6,57242,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,57242,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
142,6,57242,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,50040,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
60,6,57242,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,57242,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,57242,8000,20,1,0,0,10.0.0.20,192.168.68.20,1
60,6,52108,8000,20,1,0,0,10.0.0.9,192.168.68.20,1
74,6,52114,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
60,6,52114,8000,16,1,0,0,10.0.0.9,192.168.68.20,1
142,6,42960,8000,24,1,1,0,10.0.0.14,192.168.68.20,1
74,6,42974,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
60,6,42974,8000,16,1,0,0,10.0.0.14,192.168.68.20,1
60,6,42960,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,42960,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,42960,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,35690,8000,20,1,0,0,10.0.0.6,192.168.68.20,1
74,6,35696,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,35696,8000,16,1,0,0,10.0.0.6,192.168.68.20,1
142,6,52114,8000,24,1,1,0,10.0.0.9,192.168.68.20,1
60,6,52114,8000,17,1,0,0,10.0.0.9,192.168.68.20,1
74,6,52118,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
142,6,42974,8000,24,1,1,0,10.0.0.14,192.168.68.20,1
60,6,42974,8000,17,1,0,0,10.0.0.14,192.168.68.20,1
74,6,42988,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
60,6,52118,8000,16,1,0,0,10.0.0.9,192.168.68.20,1
60,6,52114,8000,4,0,0,0,10.0.0.9,192.168.68.20,1
60,6,52114,8000,4,0,0,0,10.0.0.9,192.168.68.20,1
60,6,52114,8000,4,0,0,0,10.0.0.9,192.168.68.20,1
60,6,42988,8000,16,1,0,0,10.0.0.14,192.168.68.20,1
60,6,42974,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,42974,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,42974,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
142,6,33166,8000,24,1,1,0,10.0.0.2,192.168.68.20,1
60,6,33166,8000,17,1,0,0,10.0.0.2,192.168.68.20,1
74,6,33180,8000,2,0,0,1,10.0.0.2,192.168.68.20,1
60,6,33180,8000,16,1,0,0,10.0.0.2,192.168.68.20,1
60,6,33166,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
60,6,33166,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
60,6,33166,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
142,6,58520,8000,24,1,1,0,10.0.0.15,192.168.68.20,1
60,6,58520,8000,17,1,0,0,10.0.0.15,192.168.68.20,1
142,6,33180,8000,24,1,1,0,10.0.0.2,192.168.68.20,1
60,6,33180,8000,17,1,0,0,10.0.0.2,192.168.68.20,1
74,6,33186,8000,2,0,0,1,10.0.0.2,192.168.68.20,1
60,6,58520,8000,4,0,0,0,10.0.0.15,192.168.68.20,1
60,6,33186,8000,16,1,0,0,10.0.0.2,192.168.68.20,1
60,6,58520,8000,4,0,0,0,10.0.0.15,192.168.68.20,1
60,6,58520,8000,4,0,0,0,10.0.0.15,192.168.68.20,1
60,6,33180,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
60,6,33180,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
60,6,33180,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
142,6,52118,8000,24,1,1,0,10.0.0.9,192.168.68.20,1
60,6,52118,8000,17,1,0,0,10.0.0.9,192.168.68.20,1
74,6,52130,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
142,6,37108,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,37108,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,37108,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
142,6,42390,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,42390,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,42400,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,42400,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,42390,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,42390,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,42390,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,6478,80,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,37108,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
142,6,46430,8000,24,1,1,0,10.0.0.4,192.168.68.20,1
60,6,46430,8000,17,1,0,0,10.0.0.4,192.168.68.20,1
60,6,46430,8000,4,0,0,0,10.0.0.4,192.168.68.20,1
60,6,46430,8000,4,0,0,0,10.0.0.4,192.168.68.20,1
60,6,46430,8000,4,0,0,0,10.0.0.4,192.168.68.20,1
60,6,37108,8000,20,1,0,0,10.0.0.5,192.168.68.20,1
74,6,37110,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,37110,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
142,6,37110,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,37110,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,37110,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,37110,8000,20,1,0,0,10.0.0.5,192.168.68.20,1
142,6,42400,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,42400,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,42404,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,42404,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,42400,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,42400,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
142,6,41764,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,41764,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
74,6,41770,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,42400,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,41770,8000,16,1,0,0,10.0.0.3,192.168.68.20,1
60,6,41764,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,41764,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,41764,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
74,6,46446,8000,2,0,0,1,10.0.0.4,192.168.68.20,1
60,6,46446,8000,16,1,0,0,10.0.0.4,192.168.68.20,1
74,6,53226,8000,2,0,0,1,10.0.0.13,192.168.68.20,1
60,6,53226,8000,16,1,0,0,10.0.0.13,192.168.68.20,1
74,6,37126,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
142,6,46446,8000,24,1,1,0,10.0.0.4,192.168.68.20,1
60,6,37126,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
60,6,46446,8000,16,1,0,0,10.0.0.4,192.168.68.20,1
60,6,46446,8000,16,1,0,0,10.0.0.4,192.168.68.20,1
60,6,46446,8000,16,1,0,0,10.0.0.4,192.168.68.20,1
142,6,53226,8000,24,1,1,0,10.0.0.13,192.168.68.20,1
60,6,53226,8000,16,1,0,0,10.0.0.13,192.168.68.20,1
74,6,43464,8000,2,0,0,1,10.0.0.17,192.168.68.20,1
60,6,43464,8000,16,1,0,0,10.0.0.17,192.168.68.20,1
74,6,47068,8000,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,47068,8000,16,1,0,0,10.0.0.11,192.168.68.20,1
142,6,47068,8000,24,1,1,0,10.0.0.11,192.168.68.20,1
60,6,47068,8000,17,1,0,0,10.0.0.11,192.168.68.20,1
74,6,47070,8000,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,47070,8000,16,1,0,0,10.0.0.11,192.168.68.20,1
142,6,47070,8000,24,1,1,0,10.0.0.11,192.168.68.20,1
60,6,47070,8000,17,1,0,0,10.0.0.11,192.168.68.20,1
74,6,47072,8000,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,47072,8000,16,1,0,0,10.0.0.11,192.168.68.20,1
142,6,47072,8000,24,1,1,0,10.0.0.11,192.168.68.20,1
60,6,47072,8000,17,1,0,0,10.0.0.11,192.168.68.20,1
74,6,47086,8000,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,47086,8000,16,1,0,0,10.0.0.11,192.168.68.20,1
60,6,47068,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47068,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47068,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47070,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47070,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47070,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47072,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47072,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
60,6,47072,8000,4,0,0,0,10.0.0.11,192.168.68.20,1
74,6,52932,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,52932,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
142,6,52932,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,52932,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
74,6,52942,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
60,6,52942,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
142,6,52942,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,52932,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,52932,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,52932,8000,4,0,0,0,10.0.0.1,192.168.68.20,1
60,6,52942,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,52942,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
60,6,52942,8000,16,1,0,0,10.0.0.1,192.168.68.20,1
74,6,36588,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,36588,8000,16,1,0,0,10.0.0.7,192.168.68.20,1
142,6,36588,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
74,6,50970,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,50970,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
74,6,35820,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,35820,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
142,6,35820,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,35820,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,35826,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,35826,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
60,6,35820,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,35820,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
60,6,35820,8000,4,0,0,0,10.0.0.19,192.168.68.20,1
